WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,TENURE_START_DATE,TENURE_END_DATE,SANCTION_DATE,FILE_STATUS,ATTACH_ID,Total_Amt
Normal/Others,WS/MP148/2024-2025/135239-Construction of rooms and halls in school and colleges,Rajasthan,1,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Sitting MP,Shri Randeep Singh Surjewala (2022-28),"Construction Work of CC Block at Prayer Place, Govt. Higher Secondary School, Banathala",09-Aug-2024,1,545,Physical Inspection,LN/MP148/2024-2025/8,979013.0,4402,Sitting Rajya Sabha,135239,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",13-Dec-2024,True,1519187,
Normal/Others,"WS/MP189/2025-2026/135240-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,1,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),Sitting MP,Shri Kapil Sibal (2022-28),Construction work of Interlocking Tiles and Drain from Pul Towards Main Road ,09-Aug-2024,1,545,Work Completed,LN/MP189/2024-2025/50,2500000.0,4403,Sitting Rajya Sabha,135240,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",14-Oct-2025,,,
Normal/Others,"WS/MP147/2024-2025/135305-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,1,JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),For construction work of interlocking tiles from gravel road to near Shakur Khan ke was tak.,09-Aug-2024,1,545,Physical Inspection,LN/MP147/2024-2025/51,1000000.0,4404,Sitting Rajya Sabha,135305,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",12-Nov-2024,True,1025030,
Normal/Others,WS/MP084/2025-2026/135314-Construction of toilet blocks,Karnataka,1,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),Sitting MP,Shri Jaggesh (2022-28),"Construction of Toilet blocks at Government aided Siddeshwarswamy Vidhya Peeta School,Chennakeshavapura, Hariharapura village, Nidagal Hobli, Pavagada Taluk, Tumakuru District.",10-Aug-2024,1,545,Physical Inspection,LN/MP084/2024-2025/41,495000.0,4405,Sitting Rajya Sabha,135314,"Jul 1, 2022 12:00:00 AM","Jun 30, 2028 11:59:59 PM",30-Aug-2025,True,1855432,
Normal/Others,WS/MP084/2025-2026/135315-Construction of toilet blocks,Karnataka,1,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),Sitting MP,Shri Jaggesh (2022-28),"Providing water and sewer Pipeline to Toilet blocks and other developmental work at Government aided Siddeshwarswamy Vidhya Peeta School,Chennakeshavapura, Hariharapura village, Nidagal Hobli, Pavagada Taluk, Tumakuru District.",10-Aug-2024,1,545,Physical Inspection,LN/MP084/2024-2025/41,495000.0,4406,Sitting Rajya Sabha,135315,"Jul 1, 2022 12:00:00 AM","Jun 30, 2028 11:59:59 PM",30-Aug-2025,True,1855443,
Normal/Others,WS/MP140/2024-2025/135334-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/66,336300.0,4407,Sitting Rajya Sabha,135334,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,,,
Normal/Others,WS/MP140/2024-2025/135335-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/66,336300.0,4408,Sitting Rajya Sabha,135335,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,,,
Normal/Others,WS/MP140/2024-2025/135336-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/66,336300.0,4409,Sitting Rajya Sabha,135336,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,,,
Normal/Others,WS/MP140/2024-2025/135338-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/67,336300.0,4410,Sitting Rajya Sabha,135338,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",13-Sep-2024,True,1473194,
Normal/Others,WS/MP140/2024-2025/135339-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/67,336300.0,4411,Sitting Rajya Sabha,135339,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",13-Sep-2024,True,1473134,
Normal/Others,WS/MP140/2024-2025/135340-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/67,224200.0,4412,Sitting Rajya Sabha,135340,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",16-Sep-2024,True,1578382,
Normal/Others,WS/MP140/2024-2025/135341-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/67,336300.0,4413,Sitting Rajya Sabha,135341,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",20-Sep-2024,True,1900721,
Normal/Others,WS/MP140/2024-2025/135342-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/68,336300.0,4414,Sitting Rajya Sabha,135342,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,True,1052579,
Normal/Others,WS/MP140/2024-2025/135343-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/68,336300.0,4415,Sitting Rajya Sabha,135343,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,,,
Normal/Others,WS/MP140/2024-2025/135344-Purchase of mobile water tankers,Punjab,1,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/68,336300.0,4416,Sitting Rajya Sabha,135344,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",06-Nov-2024,,,
Normal/Others,WS/MP140/2024-2025/135345-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/69,336300.0,4417,Sitting Rajya Sabha,135345,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",20-Sep-2024,True,1900760,
Normal/Others,WS/MP140/2024-2025/135346-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/69,224200.0,4418,Sitting Rajya Sabha,135346,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",20-Sep-2024,True,1900737,
Normal/Others,WS/MP140/2024-2025/135347-Purchase of mobile water tankers,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),"Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)
",10-Aug-2024,1,545,Physical Inspection,LN/MP140/2024-2025/69,336300.0,4419,Sitting Rajya Sabha,135347,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",16-Sep-2024,True,1578341,
Normal/Others,WS/MP140/2024-2025/135348-Construction of rooms and halls in school and colleges,Punjab,1,KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),"Construction of Rooms in Gov.Sen.Sec.School, Lakhan Kallan. ",10-Aug-2024,1,545,Vendor Identification,LN/MP140/2024-2025/70,1100000.0,4420,Sitting Rajya Sabha,135348,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",09-Sep-2024,,,
Normal/Others,WS/MP140/2024-2025/135349-Construction of stadiums,Punjab,1,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),Sitting MP,Shri Sant Balbir Singh (2022-28),Regarding Construction and repair of Stadium in school.,10-Aug-2024,1,545,Vendor Identification,LN/MP140/2024-2025/71,1000000.0,4421,Sitting Rajya Sabha,135349,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",20-Sep-2024,,,
Normal/Others,"WS/MP147/2024-2025/135361-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,1,JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),Revised: For gravel road construction work from Suro village to Khuiyala Road.,10-Aug-2024,1,545,Physical Inspection,LN/MP147/2024-2025/52,1480769.0,4422,Sitting Rajya Sabha,135361,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",24-Oct-2024,True,2366722,
Normal/Others,WS/MP147/2024-2025/135362-Construction of public libraries and reading rooms,Rajasthan,1,JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),"Revised: Construction work of public reading room in village Phulia, residence of Chhugsingh/Deravarsingh.",10-Aug-2024,1,545,Work partially Completed,LN/MP147/2024-2025/53,1500000.0,4423,Sitting Rajya Sabha,135362,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",12-Jan-2025,,,
Normal/Others,WS/MP147/2024-2025/135385-Construction of rooms and halls in school and colleges,Rajasthan,1,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),"For construction of a classroom with verandah in Shaheed Rudharam Bhadu Government Higher Secondary School, Potaliya Manjra.",11-Aug-2024,1,545,Physical Inspection,LN/MP147/2024-2025/54,999385.0,4424,Sitting Rajya Sabha,135385,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",08-Dec-2024,,,
Normal/Others,WS/MP147/2024-2025/135389-Installation of multi-gym equipment,Rajasthan,1,Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA),Sitting MP,Shri Pramod Tiwari (2022-28),For installation of gym equipment in the Government Higher Secondary School of village Dikawa.,12-Aug-2024,1,545,Physical Inspection,LN/MP147/2024-2025/55,1000000.0,4425,Sitting Rajya Sabha,135389,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",14-Oct-2024,True,2289113,
Normal/Others,WS/MP842/2024-2025/135438-Purchase of vans and buses for educational institutions,Kerala,1,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Nominated Rajya Sabha,Smt. P. T. Usha (2022-28),"Purchase of School Bus (20+D) for Govt: U.P. School Thillenkeri, Thillenkeri (P.O) , Iritty Educational Sub District, Kannur- 670702. School Code:14857 (WORK-GENERAL)",12-Aug-2024,1,546,Physical Inspection,LN/MP842/2024-2025/11,1915444.0,4426,Nominated Rajya Sabha,135438,"Jul 7, 2022 12:00:00 AM","Jul 6, 2028 11:59:59 PM",02-Nov-2024,True,931974,
Normal/Others,WS/MP18304/2024-2025/135459-Construction of boundary walls of existing public and community buildings,Himachal Pradesh,1,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Sitting MP,Shri Harsh Mahajan (2024-30),"Construction of Protection Wall at Moksh Dham in Village-Salwan, P.o. Ladda, Tehsil- Ghumarwin  Bilaspur (HP)",13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/11,300000.0,4427,Sitting Rajya Sabha,135459,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",10-Oct-2024,,,
Normal/Others,"WS/MP18304/2024-2025/135460-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,1,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Sitting MP,Shri Harsh Mahajan (2024-30),"Construction of Link Road from Post office-Bhulsway to SC Basti (Dhawal, Bural, Thalla) P.O. Bhulsway, The Ghumarwin, Distt. Bilaspur (HP)",13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/12,500000.0,4428,Sitting Rajya Sabha,135460,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",10-Oct-2024,,,
Normal/Others,"WS/MP18304/2024-2025/135461-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,1,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Sitting MP,Shri Harsh Mahajan (2024-30),"Construction of CC Road from Badi Bagout, Talai to Chulari Khhad up to Shamshan Ghat, P.O. Bhulsway, Tehsil Ghumarwin, Distt Bilaspur (HP)",13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/13,300000.0,4429,Sitting Rajya Sabha,135461,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",10-Oct-2024,,,
Normal/Others,"WS/MP18304/2024-2025/135462-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,1,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Sitting MP,Shri Harsh Mahajan (2024-30),"Construction of CC Road from the Land of Sh. Rajesh Kumar S/o Sh. Krishan Singh towards Hadima Mata Temple, P.O. Talwada, Tehsil Ghumarwin, Distt Bilaspur (HP)",13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/14,300000.0,4430,Sitting Rajya Sabha,135462,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",10-Oct-2024,,,
Normal/Others,WS/MP18304/2024-2025/135464-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Bhawan at Saryain G P Karian Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/15,400000.0,4431,Sitting Rajya Sabha,135464,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",29-Nov-2024,,,
Normal/Others,WS/MP18304/2024-2025/135465-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Bhawan at Dhanola G P Bailly Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/16,400000.0,4432,Sitting Rajya Sabha,135465,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",14-Oct-2024,,,
Normal/Others,"WS/MP189/2025-2026/135466-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,1,MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA),Sitting MP,Shri Kapil Sibal (2022-28),Construction of Interlocking Tiles and Drain from Main Bus Stand towards Eidgah Road,12-Aug-2024,1,545,Work partially Completed,LN/MP189/2024-2025/51,2499400.0,4433,Sitting Rajya Sabha,135466,"Jul 5, 2022 12:00:00 AM","Jul 4, 2028 11:59:59 PM",26-Jan-2026,,,
Normal/Others,WS/MP18304/2024-2025/135467-Providing night soil collection and disposal systems,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Soil Conservation Work Rundega G P Karian Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/17,99980.0,4434,Sitting Rajya Sabha,135467,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",21-Oct-2024,True,897308,
Normal/Others,WS/MP18304/2024-2025/135469-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Bhawan at Sara G P Rajindu Dev. Block/Distt. Chamba (HP),13-Aug-2024,1,545,Work Completed,LN/MP18304/2024-2025/18,400000.0,4435,Sitting Rajya Sabha,135469,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",18-Sep-2024,True,1891451,
Normal/Others,WS/MP18304/2026-2027/135472-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Mahila Mandal Bhawan at Bhaloli G P Singi Dev. Block/Distt. Chamba (HP),13-Aug-2024,1,545,Sanction,LN/MP18304/2024-2025/20,400000.0,4436,Sitting Rajya Sabha,135472,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",01-Apr-2026,,,
Normal/Others,WS/MP18304/2025-2026/135473-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Bhawan Near Jamila Mata Temple G P Kureena Dev. Block/Distt. Chamba (HP),13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/21,400000.0,4437,Sitting Rajya Sabha,135473,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",25-Apr-2025,,,
Normal/Others,WS/MP18304/2024-2025/135474-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),"Construction of Community Bhawan at OBC Basti, Gadadi G P Draman Dev. Block/Distt. Chamba (HP)",13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/22,400000.0,4438,Sitting Rajya Sabha,135474,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",21-Oct-2024,,,
Normal/Others,WS/MP18304/2025-2026/135476-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Hall at Baliyara-I G P Palhuien Dev. Block/Distt. Chamba (HP),13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/23,400000.0,4439,Sitting Rajya Sabha,135476,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",02-May-2025,,,
Normal/Others,WS/MP18304/2024-2025/135477-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Hall Near Naag Mandir Dhara Chamdoli G P Panjoh Dev. Block/Distt. Chamba (HP),13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/24,400000.0,4440,Sitting Rajya Sabha,135477,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",15-Jan-2025,,,
Normal/Others,WS/MP18304/2025-2026/135479-Construction of common work sheds/ common covered sitting area,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Shamshan Ghat Rain Shed at Rajera G P Rajera Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Vendor Identification,LN/MP18304/2024-2025/25,100000.0,4441,Sitting Rajya Sabha,135479,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",02-May-2025,,,
Normal/Others,WS/MP18304/2024-2025/135480-Construction of boundary walls of existing public and community buildings,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Boundary Wall of Govt. Middle School Gagla G P Gagla Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/26,199685.0,4442,Sitting Rajya Sabha,135480,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",13-Sep-2024,,,
Repair and Renovation,WS/MP18304/2024-2025/135482-Construction of rooms and halls in school and colleges,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Repair of Primary School at Rajera G P Rajera Dev. Block Mehla Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/27,100000.0,4443,Sitting Rajya Sabha,135482,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",26-Sep-2024,,,
Normal/Others,WS/MP18304/2024-2025/135485-Construction of community centers and community halls,Himachal Pradesh,1,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),Sitting MP,Shri Harsh Mahajan (2024-30),Construction of Community Bhawan at Padhruni G P Kiri Dev. Block Mehla Tehsil & Distt. Chamba (HP),13-Aug-2024,1,545,Physical Inspection,LN/MP18304/2024-2025/28,399745.0,4444,Sitting Rajya Sabha,135485,"Apr 3, 2024 12:00:00 AM","Apr 2, 2030 11:59:59 PM",13-Sep-2024,,,
