project_id,ml_anomaly_risk,ml_prediction,ml_decision_score
209021.0,40.4,NORMAL,0.0134
209022.0,40.4,NORMAL,0.0134
209023.0,40.3,NORMAL,0.0138
209024.0,40.4,NORMAL,0.0134
209025.0,40.4,NORMAL,0.0134
209026.0,40.4,NORMAL,0.0134
209027.0,40.4,NORMAL,0.0134
209028.0,40.3,NORMAL,0.0138
209029.0,40.4,NORMAL,0.0134
209030.0,40.4,NORMAL,0.0134
209031.0,40.4,NORMAL,0.0134
209032.0,40.4,NORMAL,0.0134
209033.0,40.4,NORMAL,0.0134
209034.0,40.4,NORMAL,0.0134
209035.0,40.4,NORMAL,0.0134
209036.0,40.4,NORMAL,0.0134
209037.0,40.3,NORMAL,0.0138
209038.0,40.3,NORMAL,0.0138
209039.0,40.4,NORMAL,0.0134
209040.0,7.3,NORMAL,0.1724
209041.0,24.0,NORMAL,0.0921
209042.0,18.1,NORMAL,0.1205
209044.0,43.6,ANOMALY,-0.002
209045.0,1.3,NORMAL,0.2013
209046.0,4.5,NORMAL,0.1859
209053.0,3.7,NORMAL,0.1894
209054.0,35.5,NORMAL,0.0369
209055.0,27.1,NORMAL,0.0771
209056.0,2.5,NORMAL,0.1951
209057.0,5.6,NORMAL,0.1803
209059.0,55.4,ANOMALY,-0.0585
209060.0,0.1,NORMAL,0.207
209064.0,0.1,NORMAL,0.207
209066.0,46.4,ANOMALY,-0.0153
209067.0,49.9,ANOMALY,-0.0319
209072.0,0.3,NORMAL,0.2059
209073.0,0.3,NORMAL,0.2059
209075.0,0.6,NORMAL,0.2043
209076.0,8.1,NORMAL,0.1686
209077.0,0.6,NORMAL,0.2043
209078.0,8.1,NORMAL,0.1686
209079.0,0.5,NORMAL,0.205
209080.0,21.7,NORMAL,0.1034
209081.0,7.6,NORMAL,0.1706
209091.0,8.1,NORMAL,0.1686
209092.0,0.5,NORMAL,0.2051
209093.0,0.6,NORMAL,0.2043
209094.0,30.4,NORMAL,0.0617
209095.0,11.3,NORMAL,0.1532
209096.0,0.0,NORMAL,0.2071
209097.0,0.3,NORMAL,0.2059
209098.0,8.1,NORMAL,0.1686
209099.0,8.1,NORMAL,0.1686
209100.0,8.1,NORMAL,0.1686
209101.0,0.6,NORMAL,0.2043
209102.0,4.5,NORMAL,0.1858
209103.0,8.1,NORMAL,0.1686
209105.0,0.5,NORMAL,0.205
209121.0,0.6,NORMAL,0.2043
209122.0,0.6,NORMAL,0.2043
209123.0,8.1,NORMAL,0.1686
209124.0,0.3,NORMAL,0.2059
209125.0,7.4,NORMAL,0.1718
209126.0,0.3,NORMAL,0.2059
209127.0,0.3,NORMAL,0.2059
209128.0,33.6,NORMAL,0.046
209129.0,33.0,NORMAL,0.0489
209130.0,33.0,NORMAL,0.0489
209131.0,33.0,NORMAL,0.0489
209132.0,33.0,NORMAL,0.0489
209133.0,31.1,NORMAL,0.0582
209134.0,33.0,NORMAL,0.0489
209135.0,33.0,NORMAL,0.0489
209136.0,31.1,NORMAL,0.0582
209137.0,31.1,NORMAL,0.0582
209138.0,31.1,NORMAL,0.0582
209140.0,31.1,NORMAL,0.0582
209141.0,7.4,NORMAL,0.1718
209142.0,43.7,ANOMALY,-0.0024
209143.0,32.3,NORMAL,0.0524
209144.0,2.1,NORMAL,0.1973
209145.0,1.7,NORMAL,0.1991
209146.0,11.7,NORMAL,0.1514
209147.0,6.4,NORMAL,0.1764
209148.0,14.6,NORMAL,0.1373
209151.0,13.9,NORMAL,0.1404
209152.0,56.1,ANOMALY,-0.0616
209153.0,56.1,ANOMALY,-0.0616
209154.0,56.1,ANOMALY,-0.0616
209155.0,2.3,NORMAL,0.1965
209156.0,38.2,NORMAL,0.0239
209157.0,2.3,NORMAL,0.1965
209158.0,45.5,ANOMALY,-0.011
209159.0,54.2,ANOMALY,-0.0527
209160.0,2.3,NORMAL,0.1965
209161.0,57.1,ANOMALY,-0.0665
209162.0,2.3,NORMAL,0.1965
209163.0,40.5,NORMAL,0.013
209164.0,40.5,NORMAL,0.013
209165.0,6.7,NORMAL,0.175
209166.0,41.6,NORMAL,0.0079
209167.0,5.4,NORMAL,0.1813
209168.0,1.9,NORMAL,0.1981
209169.0,27.4,NORMAL,0.0759
209170.0,42.5,NORMAL,0.0037
209171.0,2.3,NORMAL,0.196
209172.0,51.6,ANOMALY,-0.0401
209173.0,57.6,ANOMALY,-0.069
209174.0,6.4,NORMAL,0.1766
209175.0,73.7,ANOMALY,-0.1462
209176.0,59.3,ANOMALY,-0.0771
209177.0,68.6,ANOMALY,-0.1214
209178.0,37.3,NORMAL,0.0283
209179.0,55.0,ANOMALY,-0.0563
209180.0,2.3,NORMAL,0.196
209188.0,44.3,ANOMALY,-0.005
209189.0,44.3,ANOMALY,-0.005
209190.0,43.4,ANOMALY,-0.0007
209191.0,44.3,ANOMALY,-0.005
209192.0,44.3,ANOMALY,-0.005
209193.0,44.3,ANOMALY,-0.005
209194.0,44.3,ANOMALY,-0.005
209195.0,44.0,ANOMALY,-0.0039
209196.0,44.3,ANOMALY,-0.005
209197.0,44.0,ANOMALY,-0.0039
209198.0,44.0,ANOMALY,-0.0039
209199.0,44.0,ANOMALY,-0.0039
209200.0,44.3,ANOMALY,-0.005
209201.0,43.4,ANOMALY,-0.0007
209202.0,44.0,ANOMALY,-0.0039
209203.0,44.0,ANOMALY,-0.0039
209204.0,44.0,ANOMALY,-0.0039
209205.0,44.0,ANOMALY,-0.0039
209206.0,43.6,ANOMALY,-0.0019
209207.0,43.6,ANOMALY,-0.0019
209208.0,43.4,ANOMALY,-0.0007
209209.0,43.6,ANOMALY,-0.0019
209210.0,43.4,ANOMALY,-0.0007
209211.0,43.4,ANOMALY,-0.0007
209212.0,43.4,ANOMALY,-0.0007
209213.0,43.4,ANOMALY,-0.0007
209215.0,44.3,ANOMALY,-0.005
209216.0,43.6,ANOMALY,-0.0019
209217.0,43.4,ANOMALY,-0.0007
209218.0,43.6,ANOMALY,-0.0019
209219.0,43.6,ANOMALY,-0.0019
209220.0,43.4,ANOMALY,-0.0007
209222.0,43.4,ANOMALY,-0.0007
209230.0,21.4,NORMAL,0.1049
209231.0,3.8,NORMAL,0.1889
209232.0,28.7,NORMAL,0.0695
209233.0,25.7,NORMAL,0.0839
209234.0,20.7,NORMAL,0.1082
209235.0,20.7,NORMAL,0.1082
209236.0,23.3,NORMAL,0.0955
209237.0,21.4,NORMAL,0.1049
209238.0,21.4,NORMAL,0.1047
209239.0,0.1,NORMAL,0.2067
209240.0,28.8,NORMAL,0.0692
209241.0,2.2,NORMAL,0.1968
209242.0,28.2,NORMAL,0.0719
209243.0,2.9,NORMAL,0.1934
209253.0,7.7,NORMAL,0.1705
209255.0,7.7,NORMAL,0.1705
209257.0,2.5,NORMAL,0.1951
209260.0,7.7,NORMAL,0.1705
209264.0,25.1,NORMAL,0.0869
209267.0,29.6,NORMAL,0.0655
209268.0,29.6,NORMAL,0.0655
209269.0,29.6,NORMAL,0.0655
209270.0,29.6,NORMAL,0.0655
209271.0,29.6,NORMAL,0.0655
209278.0,10.9,NORMAL,0.1552
209279.0,4.0,NORMAL,0.1879
209280.0,3.1,NORMAL,0.1927
209281.0,4.7,NORMAL,0.1848
209288.0,16.9,NORMAL,0.1264
209289.0,4.5,NORMAL,0.1857
209290.0,1.4,NORMAL,0.2008
209291.0,4.8,NORMAL,0.1841
209292.0,20.8,NORMAL,0.1074
209293.0,1.7,NORMAL,0.1994
209295.0,4.1,NORMAL,0.1876
209296.0,6.2,NORMAL,0.1774
209297.0,34.0,NORMAL,0.0443
209298.0,3.4,NORMAL,0.1909
209300.0,8.6,NORMAL,0.1659
209301.0,32.9,NORMAL,0.0496
209302.0,6.1,NORMAL,0.178
209303.0,5.2,NORMAL,0.1825
209304.0,2.9,NORMAL,0.1932
209305.0,24.8,NORMAL,0.0882
209307.0,29.5,NORMAL,0.0657
209308.0,29.5,NORMAL,0.0657
209309.0,25.9,NORMAL,0.0829
209310.0,20.7,NORMAL,0.1082
209311.0,20.7,NORMAL,0.1082
209312.0,29.5,NORMAL,0.0657
209316.0,29.5,NORMAL,0.0657
209318.0,29.5,NORMAL,0.0657
209320.0,25.9,NORMAL,0.0829
209328.0,10.8,NORMAL,0.1555
209329.0,17.1,NORMAL,0.1253
209330.0,16.0,NORMAL,0.1308
209331.0,17.4,NORMAL,0.1237
209332.0,18.6,NORMAL,0.1179
209333.0,27.5,NORMAL,0.0752
209334.0,39.2,NORMAL,0.0195
209335.0,13.9,NORMAL,0.1405
209336.0,10.8,NORMAL,0.1557
209337.0,11.9,NORMAL,0.1502
209338.0,16.4,NORMAL,0.1285
209339.0,6.1,NORMAL,0.1779
209340.0,6.1,NORMAL,0.1779
209341.0,8.5,NORMAL,0.1663
209343.0,3.9,NORMAL,0.1888
209344.0,8.0,NORMAL,0.1688
209346.0,2.9,NORMAL,0.1935
209349.0,2.9,NORMAL,0.1935
209350.0,12.8,NORMAL,0.1457
209351.0,10.7,NORMAL,0.1561
209353.0,7.3,NORMAL,0.1724
209354.0,0.1,NORMAL,0.207
209355.0,12.4,NORMAL,0.1479
209356.0,0.1,NORMAL,0.207
209387.0,12.4,NORMAL,0.1479
209388.0,48.0,ANOMALY,-0.023
209390.0,18.9,NORMAL,0.1166
209391.0,12.4,NORMAL,0.1479
209392.0,12.4,NORMAL,0.1479
209393.0,3.4,NORMAL,0.1912
209395.0,12.4,NORMAL,0.1479
209396.0,0.8,NORMAL,0.2034
209397.0,1.3,NORMAL,0.2012
209399.0,4.0,NORMAL,0.1879
209400.0,2.0,NORMAL,0.1978
209433.0,0.3,NORMAL,0.2059
209434.0,0.3,NORMAL,0.2059
209435.0,0.3,NORMAL,0.2059
209436.0,5.3,NORMAL,0.1817
209437.0,0.3,NORMAL,0.2059
209438.0,3.9,NORMAL,0.1887
209439.0,10.0,NORMAL,0.1595
209440.0,15.1,NORMAL,0.135
209441.0,15.1,NORMAL,0.135
209442.0,16.1,NORMAL,0.13
209443.0,12.2,NORMAL,0.1489
209444.0,13.4,NORMAL,0.143
209445.0,3.3,NORMAL,0.1915
209446.0,0.0,NORMAL,0.2073
209447.0,0.1,NORMAL,0.2067
209489.0,3.1,NORMAL,0.1925
209490.0,11.7,NORMAL,0.1513
209493.0,7.7,NORMAL,0.1704
209494.0,3.1,NORMAL,0.1927
209495.0,3.1,NORMAL,0.1927
209496.0,3.1,NORMAL,0.1927
209497.0,3.1,NORMAL,0.1927
209498.0,3.1,NORMAL,0.1927
209499.0,3.1,NORMAL,0.1927
209500.0,3.0,NORMAL,0.1931
209501.0,3.1,NORMAL,0.1927
209502.0,32.3,NORMAL,0.0526
209503.0,6.1,NORMAL,0.1779
209504.0,35.4,NORMAL,0.0374
209505.0,3.1,NORMAL,0.1927
209506.0,13.7,NORMAL,0.1417
209507.0,21.1,NORMAL,0.1059
209509.0,4.7,NORMAL,0.1848
209511.0,3.1,NORMAL,0.1927
209518.0,8.5,NORMAL,0.1663
209560.0,3.1,NORMAL,0.1927
209561.0,3.1,NORMAL,0.1927
209562.0,4.7,NORMAL,0.1847
209563.0,4.7,NORMAL,0.1848
209564.0,4.7,NORMAL,0.1848
209565.0,4.7,NORMAL,0.1847
209567.0,4.9,NORMAL,0.1836
209569.0,3.3,NORMAL,0.1915
209570.0,9.1,NORMAL,0.1635
209571.0,6.1,NORMAL,0.1779
209572.0,14.2,NORMAL,0.1393
209573.0,9.1,NORMAL,0.1639
209575.0,6.4,NORMAL,0.1764
209576.0,6.1,NORMAL,0.1779
209577.0,6.4,NORMAL,0.1764
209578.0,8.9,NORMAL,0.1648
209585.0,4.6,NORMAL,0.1853
209586.0,4.6,NORMAL,0.1853
209587.0,2.1,NORMAL,0.1973
209588.0,8.8,NORMAL,0.1653
209589.0,7.4,NORMAL,0.1716
209591.0,6.7,NORMAL,0.1752
209592.0,6.7,NORMAL,0.1752
209593.0,31.5,NORMAL,0.0561
209594.0,4.6,NORMAL,0.1853
209595.0,28.1,NORMAL,0.0726
209598.0,22.5,NORMAL,0.0993
209599.0,6.7,NORMAL,0.1752
209603.0,4.1,NORMAL,0.1879
209615.0,6.7,NORMAL,0.1752
209616.0,5.8,NORMAL,0.1793
209619.0,5.8,NORMAL,0.1793
209620.0,6.7,NORMAL,0.1752
209623.0,9.3,NORMAL,0.1626
209648.0,0.6,NORMAL,0.2044
209650.0,14.8,NORMAL,0.1365
209652.0,14.8,NORMAL,0.1365
209653.0,7.2,NORMAL,0.173
209654.0,14.8,NORMAL,0.1365
209656.0,0.6,NORMAL,0.2044
209658.0,14.8,NORMAL,0.1365
209659.0,14.8,NORMAL,0.1365
209661.0,0.6,NORMAL,0.2044
209665.0,3.8,NORMAL,0.189
209706.0,14.9,NORMAL,0.1358
209707.0,17.4,NORMAL,0.1236
209729.0,6.5,NORMAL,0.1762
209730.0,18.8,NORMAL,0.117
209731.0,16.5,NORMAL,0.1283
209772.0,31.6,NORMAL,0.0557
209773.0,6.8,NORMAL,0.1746
209774.0,4.4,NORMAL,0.1861
209775.0,5.0,NORMAL,0.1832
209776.0,8.8,NORMAL,0.1651
209777.0,10.5,NORMAL,0.1571
209778.0,4.4,NORMAL,0.1861
209779.0,4.4,NORMAL,0.1861
209780.0,12.7,NORMAL,0.1464
209781.0,6.6,NORMAL,0.1754
209782.0,6.3,NORMAL,0.177
209783.0,4.4,NORMAL,0.1861
209784.0,4.9,NORMAL,0.1838
209785.0,7.3,NORMAL,0.1721
209786.0,8.2,NORMAL,0.168
209813.0,28.3,NORMAL,0.0718
209814.0,11.5,NORMAL,0.1521
209815.0,21.9,NORMAL,0.1022
209816.0,0.6,NORMAL,0.2044
209817.0,29.5,NORMAL,0.0657
209818.0,29.5,NORMAL,0.0657
209819.0,28.7,NORMAL,0.0695
209820.0,20.7,NORMAL,0.1082
209821.0,7.7,NORMAL,0.1704
209822.0,21.8,NORMAL,0.1027
209823.0,10.9,NORMAL,0.1552
209824.0,21.8,NORMAL,0.1028
209825.0,19.9,NORMAL,0.112
209826.0,28.7,NORMAL,0.0695
209827.0,28.7,NORMAL,0.0695
209829.0,20.7,NORMAL,0.1082
209830.0,3.9,NORMAL,0.1884
209831.0,10.1,NORMAL,0.1587
209832.0,25.7,NORMAL,0.0839
209833.0,9.3,NORMAL,0.1629
209834.0,7.6,NORMAL,0.171
209835.0,1.2,NORMAL,0.2017
209836.0,3.0,NORMAL,0.193
209839.0,2.2,NORMAL,0.1967
209840.0,28.7,NORMAL,0.0695
209841.0,7.8,NORMAL,0.1697
209842.0,7.2,NORMAL,0.1725
209843.0,9.8,NORMAL,0.1605
209844.0,15.7,NORMAL,0.132
209845.0,17.5,NORMAL,0.1232
209846.0,19.9,NORMAL,0.112
209847.0,5.8,NORMAL,0.1793
209859.0,67.9,ANOMALY,-0.1184
209862.0,55.0,ANOMALY,-0.0564
209866.0,0.5,NORMAL,0.2047
209868.0,0.1,NORMAL,0.2067
209869.0,50.9,ANOMALY,-0.0368
209870.0,8.6,NORMAL,0.1659
209871.0,19.9,NORMAL,0.112
209872.0,18.9,NORMAL,0.1165
209874.0,47.4,ANOMALY,-0.0201
209875.0,64.5,ANOMALY,-0.102
209876.0,65.4,ANOMALY,-0.1063
209877.0,0.5,NORMAL,0.2047
209879.0,20.7,NORMAL,0.1082
209881.0,29.4,NORMAL,0.0664
209883.0,0.1,NORMAL,0.2067
209885.0,1.1,NORMAL,0.2019
209886.0,0.5,NORMAL,0.2047
209887.0,1.1,NORMAL,0.2019
209888.0,0.1,NORMAL,0.2067
209889.0,0.1,NORMAL,0.2067
209897.0,0.1,NORMAL,0.2067
209898.0,0.1,NORMAL,0.2067
209899.0,0.1,NORMAL,0.2067
209900.0,0.1,NORMAL,0.2067
209901.0,0.1,NORMAL,0.2067
209902.0,0.1,NORMAL,0.2067
209903.0,0.1,NORMAL,0.2067
209904.0,0.1,NORMAL,0.2067
209905.0,0.1,NORMAL,0.2067
209906.0,0.1,NORMAL,0.2067
209907.0,0.1,NORMAL,0.2067
209908.0,0.1,NORMAL,0.2067
209909.0,25.0,NORMAL,0.0874
209910.0,0.1,NORMAL,0.2067
209911.0,55.7,ANOMALY,-0.0596
209912.0,39.5,NORMAL,0.0178
209913.0,39.4,NORMAL,0.0184
209914.0,8.0,NORMAL,0.1688
209916.0,43.4,ANOMALY,-0.0007
209917.0,42.4,NORMAL,0.0038
209918.0,39.8,NORMAL,0.0166
209919.0,5.7,NORMAL,0.1799
209920.0,42.4,NORMAL,0.0038
209921.0,0.1,NORMAL,0.2067
209922.0,0.1,NORMAL,0.2067
209923.0,0.1,NORMAL,0.2067
209924.0,33.1,NORMAL,0.0487
209925.0,0.1,NORMAL,0.2067
209926.0,0.1,NORMAL,0.2067
209928.0,0.1,NORMAL,0.2067
209929.0,0.1,NORMAL,0.2067
209930.0,45.4,ANOMALY,-0.0104
209931.0,5.3,NORMAL,0.1821
209932.0,18.9,NORMAL,0.1169
209933.0,4.8,NORMAL,0.1843
209934.0,37.4,NORMAL,0.0279
209935.0,17.1,NORMAL,0.1251
209936.0,0.1,NORMAL,0.2067
209937.0,0.6,NORMAL,0.2044
209938.0,39.6,NORMAL,0.0173
209939.0,35.4,NORMAL,0.0375
209940.0,35.4,NORMAL,0.0375
209941.0,36.9,NORMAL,0.0305
209942.0,39.1,NORMAL,0.0199
209943.0,37.6,NORMAL,0.0271
209944.0,10.2,NORMAL,0.1586
209945.0,7.6,NORMAL,0.1706
209949.0,6.1,NORMAL,0.178
209950.0,6.1,NORMAL,0.178
209951.0,8.9,NORMAL,0.1645
209952.0,8.9,NORMAL,0.1645
209953.0,6.1,NORMAL,0.178
209954.0,25.0,NORMAL,0.0875
209955.0,23.8,NORMAL,0.0933
209956.0,11.3,NORMAL,0.1529
209957.0,3.5,NORMAL,0.1905
209958.0,6.4,NORMAL,0.1764
209959.0,24.5,NORMAL,0.0898
209960.0,9.9,NORMAL,0.1599
209961.0,6.4,NORMAL,0.1764
209962.0,6.4,NORMAL,0.1764
209963.0,3.5,NORMAL,0.1905
209964.0,14.5,NORMAL,0.1378
209972.0,49.9,ANOMALY,-0.0318
209973.0,35.9,NORMAL,0.0354
209974.0,4.0,NORMAL,0.1883
209976.0,2.5,NORMAL,0.1954
209977.0,3.9,NORMAL,0.1887
209980.0,45.2,ANOMALY,-0.0092
210005.0,8.8,NORMAL,0.1651
210009.0,34.0,NORMAL,0.0442
210011.0,25.0,NORMAL,0.0875
210012.0,65.5,ANOMALY,-0.1067
210013.0,33.7,NORMAL,0.0459
210018.0,61.4,ANOMALY,-0.0869
210019.0,5.8,NORMAL,0.1795
210020.0,33.1,NORMAL,0.0487
210021.0,24.3,NORMAL,0.0908
210022.0,13.7,NORMAL,0.1415
210023.0,24.5,NORMAL,0.0897
210024.0,3.9,NORMAL,0.1888
210025.0,33.7,NORMAL,0.0459
210026.0,3.9,NORMAL,0.1888
210027.0,3.9,NORMAL,0.1888
210028.0,3.9,NORMAL,0.1888
210029.0,3.9,NORMAL,0.1888
210030.0,3.9,NORMAL,0.1888
210031.0,33.7,NORMAL,0.0459
210034.0,33.7,NORMAL,0.0459
210035.0,0.6,NORMAL,0.2044
210036.0,7.4,NORMAL,0.1716
210037.0,11.1,NORMAL,0.1541
210038.0,8.5,NORMAL,0.1666
210039.0,8.6,NORMAL,0.1661
210041.0,0.6,NORMAL,0.2044
210042.0,1.0,NORMAL,0.2024
210043.0,8.1,NORMAL,0.1684
210044.0,10.5,NORMAL,0.1568
210045.0,1.0,NORMAL,0.2024
210046.0,8.1,NORMAL,0.1684
210047.0,1.0,NORMAL,0.2024
210048.0,5.2,NORMAL,0.1823
210051.0,17.6,NORMAL,0.1227
210052.0,8.1,NORMAL,0.1684
210053.0,1.0,NORMAL,0.2024
210055.0,1.0,NORMAL,0.2024
210056.0,1.0,NORMAL,0.2024
210059.0,0.6,NORMAL,0.2043
210061.0,1.0,NORMAL,0.2024
210062.0,0.6,NORMAL,0.2043
210063.0,13.3,NORMAL,0.1433
210064.0,0.6,NORMAL,0.2043
210066.0,11.5,NORMAL,0.152
210067.0,7.7,NORMAL,0.1705
210068.0,12.2,NORMAL,0.1489
210069.0,8.1,NORMAL,0.1686
210070.0,11.0,NORMAL,0.1547
210072.0,0.1,NORMAL,0.207
210073.0,11.0,NORMAL,0.1547
210074.0,0.6,NORMAL,0.2043
210075.0,12.2,NORMAL,0.1489
210076.0,0.5,NORMAL,0.205
210077.0,11.5,NORMAL,0.1523
210078.0,11.5,NORMAL,0.1523
210079.0,0.6,NORMAL,0.2043
210085.0,0.3,NORMAL,0.2059
210087.0,8.1,NORMAL,0.1686
210088.0,20.3,NORMAL,0.1101
210089.0,22.2,NORMAL,0.1006
210091.0,0.3,NORMAL,0.2059
210092.0,3.1,NORMAL,0.1924
210093.0,4.7,NORMAL,0.1845
210094.0,4.7,NORMAL,0.1845
210095.0,20.6,NORMAL,0.1085
210096.0,1.1,NORMAL,0.2022
210097.0,56.6,ANOMALY,-0.0641
210098.0,37.5,NORMAL,0.0274
210099.0,51.6,ANOMALY,-0.04
210100.0,28.1,NORMAL,0.0727
210101.0,67.1,ANOMALY,-0.1144
210102.0,1.7,NORMAL,0.1989
210103.0,1.8,NORMAL,0.1988
210104.0,31.9,NORMAL,0.0545
210105.0,21.2,NORMAL,0.1055
210106.0,29.2,NORMAL,0.0675
210107.0,2.9,NORMAL,0.1935
210108.0,1.8,NORMAL,0.1986
210109.0,2.3,NORMAL,0.1965
210110.0,41.1,NORMAL,0.0103
210112.0,19.1,NORMAL,0.1158
210113.0,46.0,ANOMALY,-0.013
210114.0,48.4,ANOMALY,-0.0247
210115.0,52.0,ANOMALY,-0.0422
210116.0,35.5,NORMAL,0.0372
210117.0,4.5,NORMAL,0.1856
210118.0,11.8,NORMAL,0.1506
210119.0,1.8,NORMAL,0.1986
210120.0,12.0,NORMAL,0.1496
210121.0,32.2,NORMAL,0.0527
210122.0,22.3,NORMAL,0.1005
210123.0,23.5,NORMAL,0.0945
210124.0,35.5,NORMAL,0.0369
210125.0,28.6,NORMAL,0.07
210126.0,2.3,NORMAL,0.196
210127.0,2.3,NORMAL,0.196
210128.0,4.7,NORMAL,0.1845
210129.0,4.7,NORMAL,0.1845
210130.0,4.7,NORMAL,0.1845
210131.0,4.7,NORMAL,0.1845
210132.0,5.3,NORMAL,0.1821
210133.0,5.3,NORMAL,0.1821
210134.0,5.3,NORMAL,0.1821
210135.0,5.3,NORMAL,0.1821
210136.0,5.3,NORMAL,0.1821
210137.0,5.3,NORMAL,0.1821
210138.0,5.3,NORMAL,0.1821
210140.0,4.7,NORMAL,0.1845
210141.0,50.0,ANOMALY,-0.0323
210142.0,8.6,NORMAL,0.1663
210143.0,20.9,NORMAL,0.107
210144.0,3.1,NORMAL,0.1922
210145.0,19.5,NORMAL,0.1138
210146.0,26.0,NORMAL,0.0826
210147.0,5.1,NORMAL,0.183
210148.0,3.9,NORMAL,0.1888
210149.0,3.9,NORMAL,0.1888
210150.0,3.9,NORMAL,0.1888
210151.0,0.2,NORMAL,0.2065
210152.0,3.9,NORMAL,0.1888
210153.0,0.1,NORMAL,0.2067
210154.0,0.1,NORMAL,0.2067
210155.0,0.1,NORMAL,0.2067
210156.0,0.2,NORMAL,0.2065
210157.0,2.3,NORMAL,0.1961
210158.0,23.9,NORMAL,0.0928
210159.0,24.8,NORMAL,0.0883
210160.0,24.8,NORMAL,0.0883
210161.0,3.9,NORMAL,0.1888
210162.0,15.8,NORMAL,0.1316
210163.0,2.4,NORMAL,0.1956
210164.0,0.1,NORMAL,0.2067
210165.0,23.4,NORMAL,0.095
210166.0,24.8,NORMAL,0.0886
210167.0,0.1,NORMAL,0.2067
210168.0,31.4,NORMAL,0.0569
210169.0,4.7,NORMAL,0.1845
210170.0,18.2,NORMAL,0.1198
210171.0,3.5,NORMAL,0.1906
210172.0,1.1,NORMAL,0.2019
210173.0,2.5,NORMAL,0.1953
210174.0,36.1,NORMAL,0.0343
210175.0,2.7,NORMAL,0.1946
210176.0,3.9,NORMAL,0.1885
210177.0,4.7,NORMAL,0.1846
210178.0,1.3,NORMAL,0.2011
210179.0,44.0,ANOMALY,-0.0036
210180.0,33.7,NORMAL,0.0459
210182.0,33.7,NORMAL,0.0459
210183.0,0.1,NORMAL,0.2067
210185.0,0.1,NORMAL,0.2067
210186.0,33.7,NORMAL,0.0459
210187.0,0.1,NORMAL,0.2067
210188.0,0.0,NORMAL,0.2073
210189.0,31.4,NORMAL,0.0569
210190.0,0.0,NORMAL,0.2073
210191.0,33.7,NORMAL,0.0459
210192.0,25.0,NORMAL,0.0875
210193.0,6.4,NORMAL,0.1764
210194.0,25.0,NORMAL,0.0875
210195.0,8.2,NORMAL,0.1682
210197.0,31.3,NORMAL,0.0574
210199.0,10.9,NORMAL,0.155
210201.0,4.2,NORMAL,0.1872
210204.0,3.7,NORMAL,0.1895
210205.0,3.9,NORMAL,0.1888
210206.0,34.0,NORMAL,0.044
210207.0,31.3,NORMAL,0.0574
210208.0,47.0,ANOMALY,-0.0183
210209.0,21.4,NORMAL,0.1046
210210.0,31.2,NORMAL,0.0577
210211.0,22.4,NORMAL,0.0997
210212.0,47.0,ANOMALY,-0.0182
210213.0,41.0,NORMAL,0.0109
210214.0,28.1,NORMAL,0.0725
210222.0,4.6,NORMAL,0.1854
210223.0,26.3,NORMAL,0.0813
210224.0,28.7,NORMAL,0.0697
210225.0,28.7,NORMAL,0.0695
210234.0,59.5,ANOMALY,-0.0781
210235.0,2.9,NORMAL,0.1932
210236.0,0.7,NORMAL,0.204
210237.0,4.7,NORMAL,0.1845
210238.0,4.7,NORMAL,0.1845
210239.0,4.7,NORMAL,0.1845
210240.0,5.3,NORMAL,0.1821
210241.0,5.3,NORMAL,0.1821
210242.0,0.7,NORMAL,0.204
210243.0,5.3,NORMAL,0.1821
210244.0,0.7,NORMAL,0.204
210245.0,0.7,NORMAL,0.204
210246.0,14.8,NORMAL,0.1364
210247.0,4.5,NORMAL,0.1857
210248.0,0.7,NORMAL,0.204
210249.0,4.5,NORMAL,0.1857
210250.0,15.2,NORMAL,0.1344
210251.0,0.7,NORMAL,0.204
210252.0,5.2,NORMAL,0.1825
210253.0,1.1,NORMAL,0.2019
210254.0,5.2,NORMAL,0.1825
210255.0,0.7,NORMAL,0.204
210256.0,21.0,NORMAL,0.1067
210257.0,1.1,NORMAL,0.2019
210258.0,1.1,NORMAL,0.2019
210259.0,15.2,NORMAL,0.1344
210260.0,1.1,NORMAL,0.2019
210261.0,1.1,NORMAL,0.2019
210262.0,19.5,NORMAL,0.1139
210263.0,1.1,NORMAL,0.2019
210264.0,1.1,NORMAL,0.2019
210265.0,1.1,NORMAL,0.2019
210266.0,24.2,NORMAL,0.0912
210267.0,14.3,NORMAL,0.1387
210268.0,24.4,NORMAL,0.0901
210269.0,24.4,NORMAL,0.0901
210270.0,23.6,NORMAL,0.094
210271.0,2.8,NORMAL,0.1938
210278.0,4.8,NORMAL,0.1842
210279.0,11.8,NORMAL,0.1508
210280.0,0.1,NORMAL,0.207
210281.0,5.9,NORMAL,0.1791
210282.0,31.7,NORMAL,0.0555
210285.0,43.2,NORMAL,0.0
210286.0,7.9,NORMAL,0.1695
210287.0,7.9,NORMAL,0.1695
210288.0,9.3,NORMAL,0.1626
210290.0,1.4,NORMAL,0.2006
210291.0,18.0,NORMAL,0.1211
210292.0,11.1,NORMAL,0.1541
210293.0,12.3,NORMAL,0.1485
210294.0,12.3,NORMAL,0.1485
210295.0,12.3,NORMAL,0.1485
210296.0,15.1,NORMAL,0.135
210297.0,16.3,NORMAL,0.129
210298.0,29.6,NORMAL,0.0656
210299.0,9.2,NORMAL,0.1631
210300.0,29.6,NORMAL,0.0656
210301.0,29.6,NORMAL,0.0656
