project_id,rule_risk,ml_anomaly_risk,duplicate_risk,agency_risk,risk_score,risk_category,data_quality_score,evidence_count,confidence,top_reasons
206661.0,0.0,20.9,0.0,0.7,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206662.0,0.0,25.3,0.0,0.7,7.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206663.0,0.0,39.4,0.0,0.7,12.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206664.0,0.0,25.7,0.0,0.7,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206665.0,0.0,21.4,0.0,0.7,6.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206666.0,0.0,25.3,0.0,0.7,7.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206668.0,0.0,11.0,0.0,0.5,3.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206669.0,0.0,8.1,100.0,0.0,22.4,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
206670.0,0.0,7.4,100.0,0.0,22.2,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
206671.0,0.0,4.8,100.0,0.0,21.4,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
206672.0,0.0,4.8,100.0,0.0,21.4,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
206673.0,0.0,7.4,100.0,0.0,22.2,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
206674.0,0.0,7.4,0.0,4.0,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206675.0,0.0,7.6,0.0,4.0,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206676.0,0.0,5.6,0.0,4.0,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
206677.0,0.0,7.6,0.0,4.0,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206678.0,0.0,39.8,0.0,1.9,12.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206679.0,0.0,7.6,0.0,4.0,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206680.0,0.0,7.6,0.0,4.0,3.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206681.0,0.0,7.4,0.0,4.0,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206682.0,0.0,7.4,0.0,4.0,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206683.0,0.0,5.6,0.0,4.0,2.5,LOW,85.0,2,HIGH,No significant risk indicators detected
206684.0,0.0,5.4,0.0,4.0,2.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206687.0,0.0,31.3,73.3,3.2,24.7,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
206688.0,0.0,7.4,100.0,0.0,22.2,LOW,85.0,2,HIGH,Highly similar work description detected in same constituency
206689.0,0.0,6.2,100.0,0.0,21.9,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
206690.0,0.0,4.8,100.0,0.0,21.4,LOW,70.0,2,MODERATE,Highly similar work description detected in same constituency
206698.0,0.0,9.0,0.0,2.8,3.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206700.0,0.0,27.7,0.0,2.8,8.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206701.0,0.0,4.7,0.0,4.8,2.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206703.0,0.0,3.5,0.0,2.8,1.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
206708.0,0.0,1.3,0.0,2.7,0.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
206709.0,0.0,63.4,0.0,4.8,20.0,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206711.0,0.0,10.5,0.0,2.7,3.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206712.0,0.0,0.3,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
206713.0,0.0,4.4,0.0,2.4,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
206715.0,0.0,4.6,0.0,5.3,2.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
206716.0,0.0,24.6,0.0,3.7,8.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206717.0,0.0,24.5,0.0,3.7,8.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206718.0,0.0,21.7,0.0,3.7,7.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206719.0,0.0,3.5,0.0,3.7,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
206720.0,0.0,26.2,0.0,3.7,8.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206721.0,0.0,29.0,0.0,3.7,9.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206722.0,0.0,29.7,0.0,3.7,9.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206723.0,0.0,52.9,0.0,3.7,16.6,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206724.0,0.0,24.1,0.0,3.7,8.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206725.0,0.0,5.7,0.0,5.3,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206726.0,0.0,37.7,0.0,5.3,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206727.0,0.0,5.9,0.0,0.0,1.8,LOW,70.0,1,MODERATE,No significant risk indicators detected
206728.0,0.0,6.3,0.0,5.3,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206729.0,0.0,7.0,0.0,5.3,3.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206730.0,0.0,12.2,0.0,2.8,4.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206731.0,0.0,48.6,0.0,3.7,15.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206732.0,0.0,40.9,0.0,3.7,13.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206733.0,0.0,49.2,0.0,3.7,15.5,LOW,85.0,2,HIGH,No significant risk indicators detected
206734.0,0.0,51.7,0.0,3.7,16.2,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206735.0,0.0,12.6,0.0,5.3,4.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
206736.0,0.0,4.2,0.0,5.3,2.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
206738.0,0.0,41.4,0.0,0.1,12.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206739.0,0.0,37.8,0.0,0.1,11.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206740.0,0.0,36.1,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206741.0,0.0,35.4,0.0,0.1,10.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206742.0,0.0,35.5,0.0,0.1,10.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206743.0,0.0,35.6,0.0,0.1,10.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206744.0,0.0,39.5,0.0,0.1,11.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206745.0,0.0,36.0,100.0,0.1,30.8,MEDIUM,85.0,3,HIGH,Highly similar work description detected in same constituency
206746.0,0.0,35.6,0.0,0.1,10.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206747.0,0.0,36.0,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206748.0,0.0,36.5,0.0,0.1,11.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206749.0,0.0,36.0,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206750.0,0.0,35.9,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206751.0,0.0,36.5,0.0,0.1,11.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206752.0,0.0,36.1,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206753.0,0.0,35.6,0.0,0.1,10.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206754.0,0.0,36.0,100.0,0.1,30.8,MEDIUM,85.0,3,HIGH,Highly similar work description detected in same constituency
206755.0,0.0,36.0,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206756.0,0.0,36.1,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206757.0,0.0,37.1,0.0,0.1,11.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206758.0,0.0,36.1,0.0,0.1,10.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206759.0,0.0,3.8,0.0,5.3,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206760.0,0.0,6.3,0.0,5.3,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206761.0,0.0,6.4,0.0,5.3,3.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206763.0,0.0,2.7,0.0,5.3,1.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206764.0,0.0,2.7,0.0,5.3,1.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
206765.0,0.0,1.1,0.0,5.3,1.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
206766.0,0.0,4.9,0.0,5.3,2.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
206767.0,0.0,1.1,0.0,5.3,1.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
206770.0,0.0,1.5,0.0,0.0,0.4,LOW,55.0,1,MODERATE,No significant risk indicators detected
206774.0,0.0,9.1,0.0,8.5,4.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
206775.0,0.0,3.3,0.0,8.5,2.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
206776.0,0.0,5.6,0.0,8.5,3.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
206777.0,0.0,29.9,0.0,0.0,9.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206778.0,0.0,1.1,0.0,0.0,0.3,LOW,55.0,1,MODERATE,No significant risk indicators detected
206779.0,0.0,0.8,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
206780.0,0.0,0.6,0.0,0.0,0.2,LOW,55.0,1,MODERATE,No significant risk indicators detected
206781.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
206782.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
206783.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
206784.0,0.0,18.4,0.0,0.0,5.5,LOW,85.0,1,HIGH,No significant risk indicators detected
206785.0,0.0,46.9,0.0,0.0,14.1,LOW,85.0,1,HIGH,No significant risk indicators detected
206786.0,0.0,24.2,0.0,0.0,7.3,LOW,85.0,1,HIGH,No significant risk indicators detected
206787.0,0.0,24.2,0.0,0.0,7.3,LOW,85.0,1,HIGH,No significant risk indicators detected
206788.0,0.0,17.1,0.0,0.0,5.1,LOW,55.0,1,MODERATE,No significant risk indicators detected
206789.0,0.0,36.3,0.0,0.0,10.9,LOW,85.0,1,HIGH,No significant risk indicators detected
206790.0,0.0,21.2,0.0,0.0,6.4,LOW,85.0,1,HIGH,No significant risk indicators detected
206791.0,0.0,4.9,0.0,2.5,2.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206792.0,0.0,23.1,0.0,0.0,6.9,LOW,85.0,1,HIGH,No significant risk indicators detected
206793.0,0.0,9.0,0.0,2.5,3.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206794.0,0.0,15.5,0.0,2.9,5.2,LOW,70.0,2,MODERATE,No significant risk indicators detected
206795.0,0.0,25.6,0.0,0.0,7.7,LOW,85.0,1,HIGH,No significant risk indicators detected
206796.0,0.0,46.9,0.0,1.5,14.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206797.0,0.0,25.8,0.0,0.3,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206798.0,0.0,48.6,0.0,1.5,14.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206799.0,0.0,48.6,0.0,1.5,14.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206800.0,0.0,3.0,0.0,2.6,1.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206801.0,0.0,57.5,0.0,0.2,17.3,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206807.0,0.0,3.3,0.0,8.5,2.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
206814.0,0.0,19.5,0.0,8.5,7.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
206815.0,0.0,38.9,0.0,0.6,11.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206816.0,0.0,18.0,0.0,0.6,5.5,LOW,70.0,2,MODERATE,No significant risk indicators detected
206817.0,0.0,25.0,0.0,0.6,7.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206818.0,0.0,26.7,0.0,0.6,8.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206819.0,0.0,9.4,0.0,0.6,2.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
206820.0,0.0,22.1,0.0,0.6,6.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206821.0,0.0,6.1,0.0,0.6,1.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206822.0,0.0,0.3,0.0,0.6,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
206823.0,0.0,0.3,0.0,0.6,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
206825.0,0.0,55.4,0.0,0.0,16.6,LOW,85.0,1,HIGH,Project shows moderate statistical deviation from peer projects
206827.0,0.0,16.6,0.0,8.5,6.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
206828.0,0.0,0.6,0.0,8.5,1.9,LOW,55.0,2,MODERATE,No significant risk indicators detected
206833.0,0.0,40.0,0.0,0.3,12.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206835.0,0.0,0.9,0.0,0.3,0.3,LOW,55.0,2,MODERATE,No significant risk indicators detected
206836.0,0.0,0.7,0.0,0.1,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
206837.0,0.0,63.3,0.0,0.3,19.0,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206859.0,0.0,19.5,0.0,0.3,5.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206863.0,0.0,4.0,0.0,0.0,1.2,LOW,85.0,1,HIGH,No significant risk indicators detected
206864.0,0.0,2.1,0.0,0.0,0.6,LOW,85.0,1,HIGH,No significant risk indicators detected
206865.0,0.0,33.8,0.0,0.3,10.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206866.0,0.0,56.0,0.0,0.3,16.9,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206867.0,0.0,43.5,0.0,0.3,13.1,LOW,85.0,2,HIGH,No significant risk indicators detected
206868.0,0.0,0.1,0.0,0.3,0.1,LOW,55.0,2,MODERATE,No significant risk indicators detected
206869.0,0.0,14.5,0.0,0.3,4.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
206871.0,0.0,24.3,0.0,0.3,7.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206873.0,0.0,30.8,0.0,0.3,9.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206875.0,0.0,39.9,0.0,0.3,12.0,LOW,85.0,2,HIGH,No significant risk indicators detected
206876.0,0.0,3.7,0.0,0.0,1.1,LOW,85.0,1,HIGH,No significant risk indicators detected
206880.0,0.0,3.6,0.0,0.0,1.1,LOW,85.0,1,HIGH,No significant risk indicators detected
206881.0,0.0,20.9,0.0,0.3,6.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206882.0,0.0,5.8,0.0,0.0,1.7,LOW,85.0,1,HIGH,No significant risk indicators detected
206883.0,0.0,2.4,0.0,0.0,0.7,LOW,85.0,1,HIGH,No significant risk indicators detected
206886.0,0.0,47.8,0.0,2.8,14.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206887.0,0.0,3.6,0.0,6.2,2.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206888.0,0.0,45.7,0.0,2.8,14.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206890.0,0.0,49.4,0.0,2.8,15.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206891.0,0.0,47.4,0.0,2.8,14.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206892.0,0.0,27.6,0.0,0.4,8.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206893.0,0.0,32.4,0.0,0.4,9.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206894.0,0.0,25.4,0.0,0.4,7.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206895.0,0.0,13.3,0.0,2.8,4.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206896.0,0.0,13.6,0.0,2.8,4.6,LOW,85.0,2,HIGH,No significant risk indicators detected
206897.0,57.1,1.2,0.0,5.4,18.6,LOW,70.0,3,MODERATE,Compliance rule violation detected
206898.0,0.0,29.2,0.0,2.8,9.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206899.0,0.0,8.0,0.0,2.6,2.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206900.0,0.0,6.1,0.0,2.6,2.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206901.0,0.0,5.6,0.0,2.6,2.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206902.0,0.0,6.0,0.0,2.6,2.3,LOW,85.0,2,HIGH,No significant risk indicators detected
206903.0,0.0,7.9,0.0,2.6,2.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206905.0,0.0,7.0,0.0,2.6,2.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
206906.0,0.0,8.3,0.0,2.6,3.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
206908.0,0.0,7.0,0.0,2.6,2.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
206909.0,0.0,12.2,0.0,6.2,4.9,LOW,85.0,2,HIGH,No significant risk indicators detected
206911.0,0.0,14.9,0.0,6.2,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206912.0,57.1,0.1,0.0,6.2,18.4,LOW,70.0,3,MODERATE,Compliance rule violation detected
206913.0,57.1,0.2,0.0,6.2,18.4,LOW,70.0,3,MODERATE,Compliance rule violation detected
206914.0,57.1,0.1,0.0,6.2,18.4,LOW,70.0,3,MODERATE,Compliance rule violation detected
206918.0,57.1,0.1,0.0,6.2,18.4,LOW,70.0,3,MODERATE,Compliance rule violation detected
206920.0,0.0,22.1,0.0,0.2,6.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206921.0,0.0,0.1,0.0,1.9,0.4,LOW,55.0,2,MODERATE,No significant risk indicators detected
206924.0,0.0,25.7,0.0,0.0,7.7,LOW,85.0,1,HIGH,No significant risk indicators detected
206925.0,57.1,0.1,0.0,6.2,18.4,LOW,70.0,3,MODERATE,Compliance rule violation detected
206926.0,0.0,46.2,0.0,1.9,14.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206929.0,0.0,0.0,0.0,1.9,0.4,LOW,55.0,1,MODERATE,No significant risk indicators detected
206930.0,0.0,20.1,0.0,1.9,6.4,LOW,85.0,2,HIGH,No significant risk indicators detected
206936.0,22.2,53.0,0.0,3.2,23.2,LOW,85.0,3,HIGH,Project shows moderate statistical deviation from peer projects
206937.0,0.0,19.5,76.3,0.6,21.2,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
206938.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206939.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206940.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206941.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206942.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206943.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206944.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206945.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206946.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206947.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206948.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206949.0,0.0,43.5,0.0,0.0,13.0,LOW,85.0,1,HIGH,No significant risk indicators detected
206950.0,0.0,47.3,0.0,0.0,14.2,LOW,85.0,1,HIGH,No significant risk indicators detected
206953.0,0.0,0.1,0.0,0.6,0.2,LOW,55.0,2,MODERATE,No significant risk indicators detected
206956.0,0.0,18.6,0.0,0.6,5.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206962.0,0.0,38.7,0.0,0.6,11.7,LOW,85.0,2,HIGH,No significant risk indicators detected
206967.0,0.0,0.1,0.0,0.0,0.0,LOW,55.0,1,MODERATE,No significant risk indicators detected
206974.0,0.0,0.1,0.0,8.5,1.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
206975.0,0.0,12.7,0.0,0.5,3.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
206976.0,0.0,20.2,0.0,0.5,6.2,LOW,85.0,2,HIGH,No significant risk indicators detected
206977.0,0.0,62.6,0.0,0.5,18.9,LOW,85.0,2,HIGH,Project shows moderate statistical deviation from peer projects
206981.0,0.0,4.3,0.0,2.8,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206984.0,0.0,4.0,0.0,2.8,1.8,LOW,55.0,2,MODERATE,No significant risk indicators detected
206986.0,0.0,2.8,0.0,2.8,1.4,LOW,70.0,2,MODERATE,No significant risk indicators detected
206987.0,0.0,3.7,0.0,2.8,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
206989.0,0.0,3.5,0.0,2.8,1.6,LOW,70.0,2,MODERATE,No significant risk indicators detected
206990.0,0.0,1.6,0.0,2.8,1.0,LOW,70.0,2,MODERATE,No significant risk indicators detected
206991.0,0.0,24.0,0.0,2.8,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206992.0,0.0,4.1,0.0,2.8,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
206993.0,0.0,24.0,0.0,2.8,7.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206994.0,0.0,17.9,0.0,2.8,5.9,LOW,70.0,2,MODERATE,No significant risk indicators detected
206995.0,0.0,10.6,0.0,2.8,3.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
206997.0,0.0,4.1,0.0,2.8,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
206998.0,0.0,5.7,84.1,0.4,18.6,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
206999.0,0.0,22.1,0.0,2.8,7.2,LOW,85.0,2,HIGH,No significant risk indicators detected
207000.0,0.0,5.7,0.0,0.4,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
207001.0,0.0,5.7,0.0,0.4,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
207002.0,0.0,5.7,84.1,0.4,18.6,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
207003.0,0.0,0.5,0.0,2.8,0.7,LOW,55.0,2,MODERATE,No significant risk indicators detected
207004.0,0.0,5.7,0.0,0.4,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
207005.0,0.0,0.1,0.0,2.8,0.6,LOW,55.0,2,MODERATE,No significant risk indicators detected
207006.0,0.0,2.5,0.0,2.8,1.3,LOW,70.0,2,MODERATE,No significant risk indicators detected
207007.0,0.0,5.7,0.0,0.4,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
207008.0,0.0,2.5,77.6,2.8,16.8,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
207009.0,0.0,5.6,70.8,2.8,16.4,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
207010.0,0.0,13.5,77.6,2.8,20.1,LOW,85.0,3,HIGH,Highly similar work description detected in same constituency
207011.0,0.0,3.7,0.0,2.8,1.7,LOW,70.0,2,MODERATE,No significant risk indicators detected
207012.0,0.0,4.3,0.0,2.8,1.8,LOW,70.0,2,MODERATE,No significant risk indicators detected
207013.0,0.0,5.7,0.0,0.4,1.8,LOW,85.0,2,HIGH,No significant risk indicators detected
207014.0,0.0,7.5,0.0,2.8,2.8,LOW,85.0,2,HIGH,No significant risk indicators detected
