project_id_1,project_id_2,similarity,similarity_pct,desc_1_preview,desc_2_preview,block
211077.0,273025.0,1.0,100.0,Construction of Hall,CONSTRUCTION OF HALL,AMBALA (SC)
211077.0,300293.0,1.0,100.0,Construction of Hall,Construction of Hall,AMBALA (SC)
215434.0,215436.0,1.0,100.0,construction of waiting shed in cremation ground,construction of waiting shed in cremation ground,AMBALA (SC)
215434.0,216806.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215434.0,216823.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground.,AMBALA (SC)
215434.0,218205.0,1.0,100.0,construction of waiting shed in cremation ground,construction of waiting shed in cremation ground,AMBALA (SC)
215434.0,231640.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215434.0,300311.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215434.0,302402.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215436.0,216806.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215436.0,216823.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground.,AMBALA (SC)
215436.0,218205.0,1.0,100.0,construction of waiting shed in cremation ground,construction of waiting shed in cremation ground,AMBALA (SC)
215436.0,231640.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215436.0,300311.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
215436.0,302402.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
216799.0,231642.0,1.0,100.0,Construction of BC Choupal,Construction of BC Choupal,AMBALA (SC)
216799.0,272876.0,1.0,100.0,Construction of BC Choupal,Construction of BC choupal,AMBALA (SC)
216806.0,216823.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground.,AMBALA (SC)
216806.0,218205.0,1.0,100.0,Construction of waiting shed in cremation ground,construction of waiting shed in cremation ground,AMBALA (SC)
216806.0,231640.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
216806.0,300311.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
216806.0,302402.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
216812.0,272902.0,1.0,100.0,Construction of Shed in front of Community Center,Construction of shed in front of community center,AMBALA (SC)
216812.0,300718.0,1.0,100.0,Construction of Shed in front of Community Center,Construction of shed in front of community center,AMBALA (SC)
216818.0,273006.0,0.7459,74.6,Construction of waiting Shed and laying of interlocking tiles in cremation ground.,WAITING SHED AND LAYING OF INTERLOCKING TILES IN CREMATION GROUND (SC VALMIKI),AMBALA (SC)
216823.0,218205.0,1.0,100.0,Construction of waiting shed in cremation ground.,construction of waiting shed in cremation ground,AMBALA (SC)
216823.0,231640.0,1.0,100.0,Construction of waiting shed in cremation ground.,Construction of waiting shed in cremation ground,AMBALA (SC)
216823.0,300311.0,1.0,100.0,Construction of waiting shed in cremation ground.,Construction of waiting shed in cremation ground,AMBALA (SC)
216823.0,302402.0,1.0,100.0,Construction of waiting shed in cremation ground.,Construction of waiting shed in cremation ground,AMBALA (SC)
218191.0,300415.0,1.0,100.0,Construction of Dr B R Ambedkar Hall,Construction of Dr B R Ambedkar Hall,AMBALA (SC)
218205.0,231640.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
218205.0,300311.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
218205.0,302402.0,1.0,100.0,construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
227580.0,227581.0,1.0,100.0,Installation of CCTV camera system for public safety,Installation of CCTV camera system for public safety,AMBALA (SC)
227580.0,227582.0,1.0,100.0,Installation of CCTV camera system for public safety,Installation of CCTV Camera system for public safety.,AMBALA (SC)
227581.0,227582.0,1.0,100.0,Installation of CCTV camera system for public safety,Installation of CCTV Camera system for public safety.,AMBALA (SC)
229509.0,272883.0,1.0,100.0,Construction of Shed,Construction of shed,AMBALA (SC)
229509.0,278048.0,1.0,100.0,Construction of Shed,Construction of shed,AMBALA (SC)
231638.0,278053.0,1.0,100.0,Construction of shed in front of BC Choupal,Construction of shed in front of BC choupal,AMBALA (SC)
231640.0,300311.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
231640.0,302402.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
231642.0,272876.0,1.0,100.0,Construction of BC Choupal,Construction of BC choupal,AMBALA (SC)
231643.0,231644.0,1.0,100.0,Shed in front of SC Choupal,Shed in front of SC Choupal,AMBALA (SC)
231643.0,278022.0,0.8362,83.6,Shed in front of SC Choupal,Construction of shed in front of SC choupal,AMBALA (SC)
231643.0,278023.0,0.8362,83.6,Shed in front of SC Choupal,Construction of shed in front of SC choupal,AMBALA (SC)
231644.0,278022.0,0.8362,83.6,Shed in front of SC Choupal,Construction of shed in front of SC choupal,AMBALA (SC)
231644.0,278023.0,0.8362,83.6,Shed in front of SC Choupal,Construction of shed in front of SC choupal,AMBALA (SC)
272883.0,278048.0,1.0,100.0,Construction of shed,Construction of shed,AMBALA (SC)
272902.0,300718.0,1.0,100.0,Construction of shed in front of community center,Construction of shed in front of community center,AMBALA (SC)
272917.0,278019.0,1.0,100.0,Construction of shed in cremation ground (S.C.),Construction of shed in cremation ground,AMBALA (SC)
272980.0,272996.0,1.0,100.0,Construction of Hall,CONSTRUCTION OF HALL,AMBALA (SC)
272980.0,273025.0,1.0,100.0,Construction of Hall,CONSTRUCTION OF HALL,AMBALA (SC)
272980.0,300293.0,1.0,100.0,Construction of Hall,Construction of Hall,AMBALA (SC)
272996.0,273025.0,1.0,100.0,CONSTRUCTION OF HALL,CONSTRUCTION OF HALL,AMBALA (SC)
272996.0,300293.0,1.0,100.0,CONSTRUCTION OF HALL,Construction of Hall,AMBALA (SC)
273025.0,300293.0,1.0,100.0,CONSTRUCTION OF HALL,Construction of Hall,AMBALA (SC)
278022.0,278023.0,1.0,100.0,Construction of shed in front of SC choupal,Construction of shed in front of SC choupal,AMBALA (SC)
300311.0,302402.0,1.0,100.0,Construction of waiting shed in cremation ground,Construction of waiting shed in cremation ground,AMBALA (SC)
300346.0,300721.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
300346.0,302395.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
300346.0,302404.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
300721.0,302395.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
300721.0,302404.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
302395.0,302404.0,1.0,100.0,Construction of SC choupal,Construction of SC choupal,AMBALA (SC)
171461.0,171472.0,0.7165,71.6,KHURKHURI KABRISTAN KE PASS SARVJANIK STHAN PAR SOLAR HIGHMASK 4X18,PAKRI BHOJPUR KABRISTAN KE PASS SARVJANIK STHAN PAR SOLAR HIGHMASK 4X18,AMBEDKAR NAGAR
160332.0,160333.0,0.7694,76.9,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
160332.0,160334.0,0.7608,76.1,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
160332.0,160335.0,0.7608,76.1,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
160332.0,232981.0,0.7089,70.9,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the Purchase of a new 250 KVA transformer with suitable trolley for use in the Electricity Distr,AMETHI
160333.0,160334.0,0.7491,74.9,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
160333.0,160335.0,0.7491,74.9,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
160333.0,232981.0,0.7067,70.7,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the Purchase of a new 250 KVA transformer with suitable trolley for use in the Electricity Distr,AMETHI
160334.0,160335.0,0.7408,74.1,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,For the purchase of a new 250 KVA transformer with a suitable trolley for use in the Electricity Dis,AMETHI
189491.0,189492.0,1.0,100.0,Installation of 3 (Three) high mast electric lights as per the list attached,Installation of 9 (Nine) high mast electric lights as per the list attached,AMETHI
153750.0,253174.0,1.0,100.0,Work to extend the chekdem near the leather industry in Shedubhar village,Work to extend the chekdem near the leather industry in Shedubhar village,AMRELI
229299.0,229301.0,1.0,100.0,Work of Community Hall-1 near the temple of Shri Momai Mataji in Chhotra village.,Work of Community Hall-2 near the temple of Shri Momai Mataji in Chhotra village.,AMRELI
153030.0,203206.0,1.0,100.0,CONSTRUCTION OF ROAD,For Construction of Road,AMRITSAR
153030.0,204136.0,1.0,100.0,CONSTRUCTION OF ROAD,For Construction of Road,AMRITSAR
153030.0,258126.0,1.0,100.0,CONSTRUCTION OF ROAD,For Construction of Road,AMRITSAR
164269.0,184140.0,1.0,100.0,EXTENSION AND REPAIR OF GYM,FOR EXTENSION AND REPAIR OF GYM,AMRITSAR
164558.0,164564.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,CONSTRUCTION OF DHARAMSHALA,AMRITSAR
164558.0,203175.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,203295.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164558.0,204124.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164558.0,204162.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164558.0,296722.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,296775.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,296941.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,300740.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,304617.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164558.0,2179.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164560.0,184577.0,0.7551,75.5,PURCHASE OF LIBRARY BOOKS AND GYM MACHINES,FOR PURCHASE OF LIBRARY BOOKS AND GYM EQUIPMENT,AMRITSAR
164564.0,203175.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,203295.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164564.0,204124.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164564.0,204162.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,Construction of Dharamshala,AMRITSAR
164564.0,296722.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,296775.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,296941.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,300740.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,304617.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164564.0,2179.0,1.0,100.0,CONSTRUCTION OF DHARAMSHALA,For Construction of Dharamshala,AMRITSAR
164569.0,205375.0,1.0,100.0,CONSTRUCTION OF BUILDING,For Construction of Building,AMRITSAR
184097.0,184594.0,1.0,100.0,"FOR GYM EQUIPMENT SHED, LIGHTING AND DUSTBINS","FOR GYM EQUIPMENT, SHED, LIGHTING AND DUSTBINS",AMRITSAR
184097.0,262031.0,1.0,100.0,"FOR GYM EQUIPMENT SHED, LIGHTING AND DUSTBINS",For Gym Equipment Shed Lighting and Dustbins,AMRITSAR
184126.0,203201.0,1.0,100.0,FOR REMOVAL OF HIGH VOLTAGE ELECTRIC WIRES,Removal of High Voltage Electric Wires,AMRITSAR
184547.0,276605.0,0.725,72.5,FOR CONSTRUCTION OF BOUNDARY WALL,For Construction of Boundary Wall of Stadium,AMRITSAR
184592.0,304604.0,0.8242,82.4,FOR PURCHASE OF WRESTLING MAT,For Purchase of Wrestling Mat for Gym,AMRITSAR
184594.0,262031.0,1.0,100.0,"FOR GYM EQUIPMENT, SHED, LIGHTING AND DUSTBINS",For Gym Equipment Shed Lighting and Dustbins,AMRITSAR
184621.0,184738.0,1.0,100.0,FOR CONSTRUCTION OF BRICK WALLS,FOR CONSTRUCTION OF BRICK WALLS,AMRITSAR
184621.0,184740.0,1.0,100.0,FOR CONSTRUCTION OF BRICK WALLS,FOR CONSTRUCTION OF BRICK WALLS,AMRITSAR
184632.0,184640.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184632.0,184697.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184632.0,184698.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184632.0,184699.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184640.0,184697.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184640.0,184698.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184640.0,184699.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184697.0,184698.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184697.0,184699.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184698.0,184699.0,1.0,100.0,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,FOR CIVIL WORK PROVIDING AND FIXING FANCY LIGHTS POLE 4.5 MT WITH RING M.S TEMP PLATE 3 MM GROBE LIG,AMRITSAR
184738.0,184740.0,1.0,100.0,FOR CONSTRUCTION OF BRICK WALLS,FOR CONSTRUCTION OF BRICK WALLS,AMRITSAR
203175.0,203295.0,1.0,100.0,For Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
203175.0,204124.0,1.0,100.0,For Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
203175.0,204162.0,1.0,100.0,For Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
203175.0,296722.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203175.0,296775.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203175.0,296941.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203175.0,300740.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203175.0,304617.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203175.0,2179.0,1.0,100.0,For Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203204.0,203298.0,1.0,100.0,For Construction of Street,For Construction of Street,AMRITSAR
203206.0,204136.0,1.0,100.0,For Construction of Road,For Construction of Road,AMRITSAR
203206.0,258126.0,1.0,100.0,For Construction of Road,For Construction of Road,AMRITSAR
203295.0,204124.0,1.0,100.0,Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
203295.0,204162.0,1.0,100.0,Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
203295.0,296722.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203295.0,296775.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203295.0,296941.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203295.0,300740.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203295.0,304617.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
203295.0,2179.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
204124.0,204162.0,1.0,100.0,Construction of Dharamshala,Construction of Dharamshala,AMRITSAR
204124.0,296722.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
204124.0,296775.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
204124.0,296941.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
204124.0,300740.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
204124.0,304617.0,1.0,100.0,Construction of Dharamshala,For Construction of Dharamshala,AMRITSAR
